label	description
Amazon SNS	"['create', 'sms', 'subscription', 'fails', 'try', 'create', 'sms', 'subscription', 'specific', 'topic', 'steps', 'are:', 'choose', 'sns', 'management', 'console', 'go', 'topics', 'choose', 'specific', 'topic', 'currently', 'topic', 'email', 'subscriptions', 'work', 'fine', 'click', ""'create"", ""subscription'"", 'protocol', 'choose', ""'sms'"", 'endpoint', 'enter', 'number', 'international', 'prefix', 'message', 'get', 'is:', 'invalid', 'parameter:', 'msisdn', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'invalidparameter', 'request', 'id:', '1db6c0af767753a687d88e4fe00351c9', 'tried', 'different', 'numbers', 'always', 'result', 'may', 'problem', 'solve']"

Amazon SNS	['create', 'sms', 'subscription', 'fails', 'possible', 'issue', 'could', 'format', 'phone', 'number', 'faq', 'currently', 'amazon', 'sns', 'accepts', 'us', 'phone', 'numbers', 'valid', 'subscriptions', 'entered', 'format', '‘13335557777’', 'ie', 'followed', 'area', 'code', 'digit', 'phone', 'number', 'spaces', 'parentheses', 'hyphens', 'etc', 'could', 'share', 'us', 'name', 'provider', 'number', 'attempting', 'signup', 'sms', 'alessandro']

Amazon SNS	"['create', 'sms', 'subscription', 'fails', 'answer', 'actually', 'number', 'try', 'insert', 'us', 'number', 'pretty', 'much', 'answers', 'question', 'know', 'going', 'support', 'international', 'countries', ""msisdn's"", 'assume', 'aws', 'used', 'everywhere', 'world']"

Amazon SNS	['create', 'sms', 'subscription', 'fails', 'edi_4', 'feature', 'request', 'sns', 'team', 'consider', 'however', 'time', 'line', 'provide', 'current', 'stage', 'best', 'liang']

Amazon SNS	"['500', 'request', 'could', 'completed', 'enabling', 'specific', 'endpoint', 'getting', '500', 'response', 'aws', 'attempting', 'enable', 'endpoint', 'endpoint', 'is:', 'arn:aws:sns:uswest2:270782168128:endpoint/apns/speedshareiosapns/e3af78ab86ed3429af92b60bedef40ee', 'ruby', 'call', 'is:', 'aws::sns::clientnewregion:', ""'uswest2'set_endpoint_attributes{endpoint_arn:"", ""'arn:aws:sns:uswest2:270782168128:endpoint/apns/speedshareiosapns/e3af78ab86ed3429af92b60bedef40ee'"", 'attributes:', '{enabled:', ""'true'}}"", 'note', 'works', 'without', 'issue', 'hundreds', 'endpoints', 'edited', 'by:', 'hojojojo', 'dec', '16', '2015', '6:37', 'pm']"

Amazon SNS	"['500', 'request', 'could', 'completed', 'enabling', 'specific', 'endpoint', 'wonder', 'related', ""apple's"", 'changes', 'apns', 'today', 'notice', 'new', 'push', 'certificates', 'name', 'apple', 'push', 'services:', 'apple', 'production', 'ios', 'push', 'services:', 'according', 'certificate', 'wizard', 'production', 'certs', 'production', 'sandbox']"

Amazon SNS	['500', 'request', 'could', 'completed', 'enabling', 'specific', 'endpoint', 'contacting', 'aws', 'sns', 'fully', 'aware', 'change', 'apple', 'made', 'however', 'old', 'certificates', 'still', 'continue', 'work', 'sns', 'hojojojo', 'private', 'message', 'us', 'requestid', 'failed', 'request', 'take', 'look', 'bokang']

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'set', 'publicly', 'accessible', 'http', 'endpoint', 'created', 'subscription', 'topic', 'click', 'subscribe', 'button', 'popup', 'says', 'confirmation', 'message', 'sent', 'subscribed', 'endpoint', 'never', 'tried', 'thing', 'email', 'instead', 'http', 'email', 'immediately', 'sent', 'received', 'logging', 'set', 'log', 'every', 'request', 'access', 'url', 'browser', 'using', 'advanced', 'rest', 'client', 'see', 'request', 'coming', 'never', 'get', 'request', 'amazon', 'could', 'region', 'problem', 'login', 'says', 'virginia', 'useast', 'region', 'right', 'trying', 'subscribe', 'days', 'luck', 'help', 'much', 'appreciated']

Amazon SNS	"['sns', 'subscription', 'never', 'sent/received', 'would', 'helpful', 'way', 'see', 'amazon', 'tried', 'send', 'subscription', 'notification', 'server', 'response', 'dashboard', 'exist', 'looking', ""can't"", 'find', 'anything']"

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'contacting', 'us', 'always', 'subscribe', 'endpoint', 'sns', 'send', 'another', 'subscription', 'confirmation', 'message', 'use', 'sdk', 'perform', 'subscription', 'returned', 'requestid', 'pass', 'along', 'help', 'debugging', 'issue', 'writing', 'code', 'using', 'sdk', 'feasible', 'make', 'another', 'subscription', 'using', 'console', 'private', 'message', 'time', 'timezone', 'account', 'number/topic', 'name', 'subscribe', 'call', 'joel']

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'sent', 'private', 'message', 'said', 'message', 'know', 'send', 'many', 'subscription', 'requests', 'want', 'already', 'sent', 'quite', 'would', 'great', 'way', 'check', 'notifications', 'sent', 'feature', 'request', 'help']

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'would', 'likely', 'feature', 'request', 'would', 'need', 'reviewed', 'send', 'subscription', 'request', 'immediately', 'request', 'would', 'best', 'check', 'application/server', 'rejects', 'end', 'matt']

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'last', 'message', 'thread', 'couple', 'years', 'ago', 'new', 'information', 'track', 'problems', 'messages', 'delivered', 'https', 'endpoint', 'updated', 'ssl', 'cert', 'previously', 'working', 'fine', 'hit', 'endpoint', 'url', 'directly', 'works', 'fine', 'ssl', 'cert', 'shows', 'root', 'ca', 'listed', 'trusted', 'aws/sns', 'also', 'subscribe', 'http', 'subscription', 'confirmation', 'received', 'fine', 'msgs', 'subsequently', 'delivered', 'subscription', 'endpoint', 'fine', 'sure', 'confirmation', 'request', 'https', 'url', 'received', 'new', 'information', 'troubleshoot', 'elb', 'front', 'server', 'also', 'updated', 'ssl', 'cert', 'http', 'urls', 'website', 'related', 'mostly', 'working', 'fine', 'w/', 'new', 'cert', 'elb', 'server', 'pete']

Amazon SNS	['sns', 'subscription', 'never', 'sent/received', 'contacting', 'aws', 'sns', 'follow', 'http://docsawsamazoncom/sns/latest/dg/snsmsgstatushtml', 'https://mobileawsblogcom/post/txhtxgc8711jnf/usingthedeliverystatusfeatureofamazonsns', 'enable', 'delivery', 'status', 'supports', 'application', 'lambda', 'http', 'sqs', 'email', 'setup', 'cloudwatch', 'log', 'tell', 'happened', 'confirmation', 'messages', 'publish', 'messages', 'see', 'entries', 'showing', 'failure', 'log', 'give', 'us', 'deliveryid', 'found', 'log', 'confused', 'messageid/requestid', 'bokang']

Amazon SNS	['sns', 'update', 'new', 'apple', 'options', 'registering', 'apps', 'longer', 'working', 'longer', 'register', 'apns_sandbox', 'app', 'sns', 'option', 'removed', 'try', 'apple', 'development', 'option', 'fails', 'gives', 'following', 'error:', 'provided', 'certificate', 'type', 'currently', 'supported', 'inserting', 'p12', 'file', 'tested', 'using:', 'openssl', 's_client', 'connect', 'gatewaysandboxpushapplecom:2195', 'cert', 'myapnsappcertpem', 'key', 'myapnsappprivatekeypem', 'working', 'seems', 'update', 'messed', 'things']

Amazon SNS	['sns', 'update', 'new', 'apple', 'options', 'registering', 'apps', 'longer', 'working', 'fixed', 'serious', 'glitch', 'apple', 'provisioning', 'profiles', 'delete', 'everything', 'certificate', 'provision', 'profile', 'app', 'id', 'using:', 'https://developerapplecom/library/mac/documentation//ides/conceptual/appdistributionguide/configuringpushnotifications/configuringpushnotificationshtml', 'generate', 'provisioning', 'profile', 'apple', 'dev', 'centre', 'auto', 'generate', 'xcode', 'shown', 'link', 'works', 'fine']

Amazon SNS	['sns', 'update', 'new', 'apple', 'options', 'registering', 'apps', 'longer', 'working', 'link', 'broken', 'anyway', 'delete', 'profiles', 'pushwoosh', 'working', 'fine', 'means', 'amazon', 'sns', 'problem']

Amazon SNS	"['gcm', 'behaved', 'unexpected', 'way', ""we've"", 'successfully', 'using', 'sns', 'apns', 'delivery', 'time', ""we're"", 'attempting', 'publish', 'notifications', 'gcm', 'using', 'infrastructure', 'receiving', 'following', 'deliveryfailure', 'events:', 'deliveryattempts:', 'endpointarn:', 'redacted', 'eventtype:', 'deliveryfailure', 'failuremessage:', 'gcm', 'behaved', 'unexpected', 'way', 'failuretype:', 'deliveryfailedperm', 'messageid:', 'c8b25544149251da87fb19bd7162c317', 'resource:', 'redacted', 'service:', 'sns', 'time:', '20141203t19:', '25:', '36957z', ""we've"", 'followed', 'recommended', 'setup', 'namely:', 'created', 'project', 'google', 'developers', 'console', 'enabled', 'google', 'cloud', 'messaging', 'android', 'obtain', 'server', 'applications', 'api', 'key', 'add', 'project', 'id', 'step', 'android', 'app', 'run', 'android', 'app', 'get', 'registrationid', 'google', 'create', 'application', 'sns', 'using', 'api', 'key', 'obtained', 'step', '6a', 'create', 'topic', 'delivery', 'failures', 'subscribe', 'topic', 'create', 'sns', 'endpoint', 'using', 'registrationid', 'obtained', 'step', 'publish', 'endpoint', 'using', 'plain', 'text', 'format', 'sns', 'console', 'get', 'delivery', 'failure', 'publish', 'using', 'json', 'format', 'prebaked', 'message', 'sns', 'console', 'get', 'delivery', 'failure', '10', 'publish', 'using', 'json', 'format', 'custom', 'message', 'sns', 'console', 'get', 'delivery', 'failure', '11', 'publish', 'using', 'json', 'format', 'custom', 'message', 'backend', 'get', 'delivery', 'failure', 'custom', 'json', 'formatted', 'message', ""we're"", 'sending', 'backend', 'gcm', ""key's"", 'value', 'json', 'stringified:', 'default:', 'default', 'gcm:', '{collapse_key:', 'redacted', 'data:', 'registration_ids:', 'redacted}', ""we're"", 'unable', 'figure', ""we're"", 'wrong', 'insight', 'appreciated']"

Amazon SNS	['gcm', 'behaved', 'unexpected', 'way', 'contacting', 'us', 'quick', 'question', 'ever', 'able', 'get', 'publish', 'work', 'gcm', 'credentials', 'error', 'message', 'gcm', 'seems', 'indicate', 'credenditals', 'could', 'bad', 'expired', 'verify', 'gcm', 'creds', 'vaild', 'enter', 'sns', 'application', 'retry', 'publish', 'let', 'us', 'know', 'works', 'joel']

Amazon SNS	"['gcm', 'behaved', 'unexpected', 'way', 'joel', 'taking', 'time', 'reply', ""we've"", 'gone', 'ahead', 'deleted', 'google', 'cloud', 'platform', 'project', 'recreated', 'new', 'one', 'reenabled', 'google', 'cloud', 'messaging', 'created', 'server', 'key', 'sns', 'notifications', 'still', 'coming', 'device', 'originally', 'testing', 'error', 'unexpected', 'way', 'device', 'specs:', 'model', 'number:', 'nexus', 'android', 'version:', '444', 'baseband:', 'm9615acefwmazm20170103', 'kernel:', '340perfga6edd5e', 'build', 'number:', 'ktu84p', 'said', 'obtained', 'another', 'android', 'handset', 'validate', 'sns', 'notifications', 'coming', 'without', 'problem', 'one:', 'model', 'number:', 'nexus', 'android', 'version:', '50', 'baseband:', 'm8974a2050221', 'kernel:', '340g88fbc66', 'build', 'number:', 'lrx21o', 'last', 'ditch', 'effort', 'factoryreset', 'nexus', 'retried', 'steps', 'things', 'started', 'working', 'strange', 'event', 'seems', 'old', 'adage', 'tried', 'turning', 'applies', 'yet']"

Amazon SNS	['gcm', 'behaved', 'unexpected', 'way', 'thought', 'would', 'add', 'note', 'ticket', 'perhaps', 'help', 'someone', 'else', 'since', 'result', 'came', 'searching', 'gcm', 'behaved', 'unexpected', 'way', 'case', 'message', 'happened', 'gcm', 'key', 'used', 'sns', 'match', 'app', 'push', 'applied', 'correct', 'key', 'sns', 'push', 'notifications', 'started', 'working', 'immediately', 'easy', 'mistake', 'make', 'multiple', 'environments']

Amazon SNS	"['sns', 'subscription', 'confirmation', 'need', 'create', 'topic', 'send', 'sms', 'notifications', 'would', 'like', 'know', ""there's"", 'anyway', 'bypass', 'confirmation', 'process', 'subscribing', 'topic', 'automate', 'confirmation', 'process', 'eg', 'obtaining', 'information', 'response', 'subscription', 'api', 'call', 'use', 'information', 'followup', 'confirmation', 'api', 'call', 'way', 'build', 'ui', 'work', 'flow', 'better', 'user', 'experience', 'really', 'like', 'way', 'confirmation', 'text', 'message', 'sent', 'user', 'reply', 'text', 'message', 'confirm', 'subscription']"

Amazon SNS	['sns', 'subscription', 'confirmation', 'way', 'bypass', 'confirmation', 'sms', 'subscriptions', 'also', 'way', 'automate', 'since', 'confirmation', 'must', 'made', 'enduser', 'phone']

Amazon SNS	['sns', 'subscription', 'confirmation', 'response', 'many', 'occasions', 'need', 'give', 'explicit', 'permission', 'mobile', 'phone', 'text', 'messaging', 'verification', 'code', '6digit', 'ones', 'question', 'required', 'confirmation', 'step', 'unique', 'aws']

Amazon SNS	['sns', 'subscription', 'confirmation', 'contacting', 'us', 'confirmation', 'step', 'common', 'many', 'sms', 'providers', 'joel']

Amazon SNS	"['sns', 'subscription', 'confirmation', 'personal', 'experience', 'confirming', 'receiving', 'text', 'messages', 'sources', 'cases', 'example', 'download', 'app', 'register', 'account', 'part', 'registration', 'process', 'app', 'send', '6digit', 'verification', 'code', ""user's"", 'cell', 'security', 'reasons', 'however', 'way', 'amazon', 'sns', 'first', 'sends', 'confirmation', 'text', 'user', 'confirms', 'receiving', 'text', 'messages', 'app', 'sends', '6digit', 'verification', 'code', 'process', 'really', 'cumbersome', 'understanding', 'sns', 'works', 'correct', 'app', 'confirm', 'subscription', 'behind', 'scene', 'user', 'accepts', 'eula', 'prob', 'registration', 'case']"

Amazon SNS	['sns', 'subscription', 'confirmation', 'reaching', 'yes', 'understanding', 'sns', 'works', 'correct', 'recommend', 'confirming', 'subscriptions', 'behind', 'scenes', 'best', 'liang']

Amazon SNS	['sns', 'subscription', 'confirmation', 'response', 'hope', 'misunderstanding', 'us', 'terms', 'want', 'achieve', 'based', 'response', 'believe', 'use', 'product', 'shame', 'like', 'many', 'products', 'aws', 'offers', 'look', 'service', 'providers', 'mobile', 'notifications']

Amazon SNS	['sns', 'subscription', 'confirmation', 'usability', 'sns', 'sending', 'text', 'messages', 'limited', 'like', 'poster', 'would', 'like', 'able', 'send', 'mfa', 'confirmation', 'codes', 'sms', 'using', 'sns', 'extra', 'confirmation', 'step', 'nuisance', 'user', 'common', 'mfa', 'applications']

Amazon SNS	['http', 'basic', 'auth', 'would', 'really', 'great', 'sns', 'would', 'support', 'http', 'basic', 'authorization', 'realize', 'much', 'better', 'validation', 'built', 'request', 'via', 'keysigning', 'would', 'use', 'replacement', 'built', 'security', 'procedures', 'require', 'us', 'handle', 'use', 'case', 'specially', 'corollary', 'would', 'nice', 'ui', 'http', 'endpoints', 'configured', 'warned', 'basic', 'auth', 'supported', 'responds', 'properly', 'http://username:password@endpointcom', 'syntax', 'specifying', 'basic', 'auth', 'even', 'obfuscates', 'passwords', 'ui', 'however', 'authorization', 'header', 'sent', 'subscription', 'confirmation', 'requests']

Amazon SNS	['http', 'basic', 'auth', 'ran', 'well', 'honor', 'basic', 'auth', 'least', 'clear', 'console', 'raimund']

Amazon SNS	['http', 'basic', 'auth', 'feature', 'working', 'expect', 'release', 'near', 'future', 'update', 'thread', 'information', 'available', 'joel']

Amazon SNS	['http', 'basic', 'auth', 'follow', 'thread', 'sns', 'support', 'http/https', 'basic', 'auth', 'one', 'wrinkle:', 'send', 'authorization', 'header', '1st', 'request', 'endpoint', 'must', 'first', 'respond', 'authless', 'request', '401', 'sns', 'follow', '2nd', 'request', 'authorization', 'header', 'set', 'mimics', 'traditional', 'auth', 'flow', 'browsers/people', 'old', 'school', 'log', '<realm', 'name>', 'popup', 'personally', 'seems', 'odd', 'always', 'send', 'authorization', 'header', 'first', 'request']

Amazon SNS	['http', 'basic', 'auth', 'heya', 'sending', '401', 'response', 'back', 'authentication', 'header', 'getting', 'back', 'anything', 'edited', 'by:', 'malcolmfrsr', 'aug', '11', '2015', '7:24']

Amazon SNS	['http', 'basic', 'auth', 'figured', 'server', 'must', 'respond', 'status', '401', '`wwwauthenticate:', 'basic', 'realm=foo`', 'sns', 'retry', 'auth', 'provided']

Amazon SNS	['http', 'basic', 'auth', 'realm', 'required', 'seeing', 'retry', 'auth', 'replying', 'headers:', 'http/11', '401', 'unauthorized', 'cachecontrol:', 'nocache', 'contenttype:', 'application/json', 'charset=utf8', 'date:', 'fri', '13', 'nov', '2015', '20:26:32', 'gmt', 'server:', 'nginx/162', 'wwwauthenticate:', 'basic', 'contentlength:', '76', 'connection:', 'keepalive']

Amazon SNS	['http', 'basic', 'auth', 'answer', 'question', 'got', 'authenticated', 'retry', 'added', '`realm`', '`wwwauthentication`', 'header', 'assuming', 'required', 'edited', 'by:', 'maxbeatty', 'nov', '15', '2015', '10:57']

Amazon SNS	['issues', 'sns', 'pushing', 'directly', 'ios', 'endpointarn', 'php', 'sdk', 'issues', 'php', 'sdk', 'sending', 'push', 'notification', 'directly', 'client', 'endpoint', 'able', 'send', 'test', 'aws', 'console', 'sending', 'via', 'v2', 'v3', 'php', 'sdk', 'get', 'errors', 'unless', 'send', 'normal', 'sns', 'topic', 'trying', 'use', 'endpointarn', 'send', 'directly', 'ios', 'client', 'fails', 'using', 'targetarn', 'param', 'value', 'format', 'of:', 'arn:aws:sns:useast1:9292366xxxxx:endpoint/apns/appnamehere/2cb472cexxxxxxxxxxxx9efbfd556f', 'get', 'error:', 'invalid', 'parameter:', 'targetarn', 'reason:', 'arn', 'specifies', 'invalid', 'endpointid:', 'uuid', 'must', 'encoded', 'exactly', '36', 'characters', 'tried', 'lots', 'variants', 'payload', 'different', 'orderings', 'saw', 'nodejs', 'posts', 'similar', 'issue', 'mentioning', 'order', 'fix', 'luck', 'seems', 'aws', 'provided', 'examples', 'found', 'use', 'sandbox', 'app', 'working', 'example', 'need', 'non', 'sandbox', 'instance', 'suggestions', 'troubleshooting', 'next', 'tests', 'try']

Amazon SNS	['issues', 'sns', 'pushing', 'directly', 'ios', 'endpointarn', 'php', 'sdk', 'bonehead', 'move', 'part', 'testing', 'stored', 'value', 'endpoint', 'creation', 'set', 'varchar100', 'app', 'name', 'guid', 'chopped', 'two', 'characters', 'changed', 'length', 'support', 'longer', 'call', 'seems', 'go', 'fine', 'using', 'targetarn', 'endpoint', 'value']

Amazon SNS	"['automatically', 'send', 'sms', 'message', 'subscription', 'confirmation', 'need', 'send', 'message', 'automatically', 'user', 'user', 'subscribed', 'topic', 'replying', ""'yes'"", 'achieve', 'receive', 'event', 'user', 'subscribed', 'message', 'aasim']"
